,S,M,C,S^2,S M,S C,M^2,M C,C^2,S^3,S^2 M,S^2 C,S M^2,S M C,S C^2,M^3,M^2 C,M C^2,C^3,min(group_1),max(group_1),mean(group_1),std(group_1),median(group_1),mode(group_1)
1621,15.8269005,0.4178741,15.614263,15.700849,1.1413335,22.41891,0.31245682,1.9979048,24.527613,21.5117,3.1641717,30.092886,0.8976386,4.907141,34.244682,0.2240236,1.4579269,7.1811028,36.776474,0.4279353,15.224052,9.836312,5.036468,15.372225,0.4279353
1622,17.643196,0.3832785,15.901653,17.57342,1.10589,23.807037,0.25579274,1.9014393,24.997284,24.122787,3.1555464,32.54882,0.8062926,4.805362,35.820377,0.16091344,1.3073053,6.920771,37.48871,0.39163896,15.501483,10.156889,5.1616035,17.117847,0.39163896
1623,14.2372055,0.60966665,15.155847,14.053497,1.4527626,20.96904,0.69442976,2.5485752,23.77778,19.208403,3.9149342,27.696283,1.4955223,6.0807686,32.444427,0.7832508,2.2550914,8.907674,35.63932,0.63273895,14.781406,9.918209,4.573552,13.842619,0.63273895
1624,15.927535,0.6092196,16.339615,15.804871,1.485362,23.154997,0.693489,2.6033273,25.712421,21.65694,4.1045403,30.869175,1.5236174,6.3591576,35.5938,0.7817891,2.290691,9.291864,38.573128,0.63225365,15.924157,10.743366,4.9585915,15.468998,0.63225365
1625,18.442854,0.6300483,17.732506,18.394592,1.5633473,26.04964,0.7371445,2.7261083,27.982073,25.265589,4.4656386,35.23223,1.6220701,6.8648624,39.596577,0.8490951,2.411276,9.951626,42.014404,0.65490234,17.26761,11.8735485,5.354317,17.885761,0.65490234
1626,17.132273,0.59797496,17.258522,17.047705,1.487728,24.779276,0.6697991,2.6109524,27.210543,23.390467,4.17428,33.191826,1.5088346,6.4722843,37.96402,0.7448582,2.2737293,9.46303,40.844654,0.6200627,16.810587,11.327329,5.284335,16.62701,0.6200627
1627,15.895501,0.55753624,16.63781,15.771762,1.3960617,23.407076,0.58457994,2.4644039,26.198923,21.610716,3.847949,31.092175,1.3641617,6.0126595,36.09896,0.61121744,2.0938137,8.856338,39.310814,0.5764234,16.211872,10.705232,5.170467,15.438193,0.5764234
1628,17.815842,0.6547628,16.847313,17.750875,1.5946906,24.821121,0.78829414,2.761031,26.540527,24.369862,4.5316367,33.650463,1.6839001,6.909796,37.63589,0.92616135,2.480614,9.938653,39.828773,0.6818928,16.413979,11.451115,4.993375,17.28367,0.6818928
1629,15.301355,0.52905357,16.241348,15.1571045,1.3348349,22.6553,0.5252769,2.3624215,25.552029,20.752117,3.6475623,29.992764,1.2625246,5.719163,35.025887,0.51927316,1.9642377,8.450644,38.329914,0.5458691,15.829332,10.338683,5.0936275,14.866736,0.5458691
1630,16.436195,0.4453639,16.45886,16.330166,1.2046001,23.59209,0.36121044,2.1202056,25.907013,22.390028,3.357281,31.609064,1.0024006,5.231351,36.118477,0.28452173,1.6095948,7.6873884,38.868183,0.45690748,16.039219,10.390729,5.2848268,15.958041,0.45690748
1631,16.399773,0.382844,15.067134,16.29258,1.0835633,22.254736,0.2551168,1.8627849,23.63258,22.337593,3.043663,30.27877,0.7860999,4.639319,33.59608,0.16021144,1.2780719,6.687771,35.419106,0.3911842,14.69573,9.5837755,4.8862696,15.923028,0.3911842
1632,18.341694,0.46814775,17.967857,18.29082,1.2794638,26.208712,0.40381718,2.2530112,28.364862,25.121243,3.6440642,35.325817,1.1102526,5.6735163,39.958485,0.34145847,1.7562517,8.330513,42.594746,0.4810109,17.494492,11.449147,5.7516074,17.788637,0.4810109
1633,17.132273,0.59797496,17.258522,17.047705,1.487728,24.779276,0.6697991,2.6109524,27.210543,23.390467,4.17428,33.191826,1.5088346,6.4722843,37.96402,0.7448582,2.2737293,9.46303,40.844654,0.6200627,16.810587,11.327329,5.284335,16.62701,0.6200627
1634,15.927535,0.6092196,16.339615,15.804871,1.485362,23.154997,0.693489,2.6033273,25.712421,21.65694,4.1045403,30.869175,1.5236174,6.3591576,35.5938,0.7817891,2.290691,9.291864,38.573128,0.63225365,15.924157,10.743366,4.9585915,15.468998,0.63225365
1635,14.2372055,0.60966665,15.155847,14.053497,1.4527626,20.96904,0.69442976,2.5485752,23.77778,19.208403,3.9149342,27.696283,1.4955223,6.0807686,32.444427,0.7832508,2.2550914,8.907674,35.63932,0.63273895,14.781406,9.918209,4.573552,13.842619,0.63273895
1636,15.927535,0.6092196,16.339615,15.804871,1.485362,23.154997,0.693489,2.6033273,25.712421,21.65694,4.1045403,30.869175,1.5236174,6.3591576,35.5938,0.7817891,2.290691,9.291864,38.573128,0.63225365,15.924157,10.743366,4.9585915,15.468998,0.63225365
1637,15.257978,0.4360741,15.529715,15.112188,1.1649667,21.977383,0.34439158,2.0503335,24.389378,20.689344,3.1968207,29.311882,0.9502835,4.9862623,33.74639,0.26305333,1.537657,7.3334737,36.566837,0.44710347,15.142423,9.753603,4.989729,14.825007,0.44710347
1638,17.028336,0.40626535,16.170298,16.940659,1.1406391,23.692274,0.29283163,1.9861488,25.436031,23.241283,3.2182012,32.06882,0.8769505,4.960851,35.955685,0.20123895,1.4226694,7.2213035,38.154022,0.4157357,15.760762,10.248574,5.2307734,16.52714,0.4157357
1639,14.184551,0.51007885,15.404657,13.998802,1.2783544,21.157295,0.4864795,2.267548,24.184862,19.131823,3.4349215,27.842966,1.1793574,5.4044375,32.844055,0.46051243,1.8570746,8.009914,36.256683,0.5255949,15.021677,9.716778,4.8510995,13.791925,0.5255949
1640,15.257978,0.4360741,15.529715,15.112188,1.1649667,21.977383,0.34439158,2.0503335,24.389378,20.689344,3.1968207,29.311882,0.9502835,4.9862623,33.74639,0.26305333,1.537657,7.3334737,36.566837,0.44710347,15.142423,9.753603,4.989729,14.825007,0.44710347
1641,15.895501,0.55753624,16.63781,15.771762,1.3960617,23.407076,0.58457994,2.4644039,26.198923,21.610716,3.847949,31.092175,1.3641617,6.0126595,36.09896,0.61121744,2.0938137,8.856338,39.310814,0.5764234,16.211872,10.705232,5.170467,15.438193,0.5764234
1642,15.846164,0.45690393,16.196775,15.720761,1.215157,22.970984,0.38255963,2.1440227,25.479263,21.539505,3.3563366,30.640408,1.0318115,5.245021,35.290848,0.31261477,1.6526405,7.727111,38.219578,0.4691054,15.786317,10.206805,5.18488,15.390749,0.4691054
1643,18.54217,0.6938012,15.656253,18.496443,1.6708474,24.090351,0.86685157,2.8224034,24.596254,25.40724,4.8098507,33.353046,1.8002044,7.1254926,35.859455,1.0393021,2.5922978,9.960774,36.880566,0.7247959,15.264589,11.1438265,4.459696,17.98111,0.7247959
1644,15.927535,0.6092196,16.339615,15.804871,1.485362,23.154997,0.693489,2.6033273,25.712421,21.65694,4.1045403,30.869175,1.5236174,6.3591576,35.5938,0.7817891,2.290691,9.291864,38.573128,0.63225365,15.924157,10.743366,4.9585915,15.468998,0.63225365
1645,17.028336,0.40626535,16.170298,16.940659,1.1406391,23.692274,0.29283163,1.9861488,25.436031,23.241283,3.2182012,32.06882,0.8769505,4.960851,35.955685,0.20123895,1.4226694,7.2213035,38.154022,0.4157357,15.760762,10.248574,5.2307734,16.52714,0.4157357
1646,13.710625,0.61584955,14.710309,13.506119,1.4520124,20.217827,0.7074243,2.544498,23.048237,18.44169,3.8808312,26.639463,1.5041746,6.0233502,31.326475,0.8033956,2.2645025,8.817941,34.532845,0.6394534,14.351058,9.646112,4.4136243,13.335548,0.6394534
1647,17.737547,0.5546083,17.884222,17.67041,1.4235257,25.74756,0.57844085,2.5091224,28.228853,24.257835,4.017813,34.505665,1.3844976,6.2605057,39.444603,0.6016205,2.1185467,9.196714,42.388542,0.57327574,17.413868,11.571912,5.5824094,17.208471,0.57327574
1648,15.8269005,0.4178741,15.614263,15.700849,1.1413335,22.41891,0.31245682,1.9979048,24.527613,21.5117,3.1641717,30.092886,0.8976386,4.907141,34.244682,0.2240236,1.4579269,7.1811028,36.776474,0.4279353,15.224052,9.836312,5.036468,15.372225,0.4279353
1649,16.517357,0.59818864,16.844948,16.41391,1.4773318,24.001554,0.67024976,2.593509,26.536673,22.506844,4.1124167,32.05623,1.4999516,6.381215,36.852943,0.7455627,2.262538,9.337235,39.822926,0.62029415,16.411697,11.036045,5.1495585,16.036057,0.62029415
1650,13.658797,0.51839894,15.048438,13.4522,1.2817187,20.484753,0.5034051,2.2751687,23.601974,18.366127,3.4136274,26.861364,1.1961478,5.3778105,31.880117,0.4859709,1.8801097,7.979357,35.37269,0.53447706,14.677672,9.489851,4.721314,13.285631,0.53447706
1651,14.787329,0.6143276,15.494509,14.624453,1.4720182,21.638865,0.70422804,2.578748,24.33181,20.007397,4.002217,28.689444,1.5195166,6.2030144,33.3892,0.7984488,2.2843575,9.0681305,36.479538,0.63779986,15.108433,10.182083,4.6716766,14.372147,0.63779986
1652,14.710265,0.46589798,15.499978,14.544525,1.2094316,21.59311,0.3995292,2.1397974,24.340752,19.895592,3.2832842,28.596615,1.0418073,5.1502824,33.349777,0.33557376,1.6694236,7.6125655,36.493095,0.47862706,15.113712,9.728144,4.944744,14.29798,0.47862706
1653,15.965154,0.65290797,15.670806,15.843747,1.559803,22.558966,0.7844873,2.7010891,24.620043,21.711214,4.3273563,30.314205,1.6517856,6.6093936,34.42896,0.92050683,2.4387956,9.526688,36.91664,0.6798627,15.278641,10.596647,4.619417,15.505172,0.6798627
1654,18.318441,0.42402005,17.36607,18.266964,1.1964355,25.624514,0.32308534,2.0922713,27.385675,25.088057,3.420533,34.740917,0.95811075,5.289486,38.86416,0.2367519,1.5409945,7.72059,41.110188,0.43440244,16.914297,11.046035,5.606786,17.766314,0.43440244
1655,17.217,0.67948,15.6700735,17.13494,1.6260343,23.327784,0.8384121,2.7801383,24.618847,23.512024,4.5989947,31.823143,1.7442862,6.9138083,35.157764,0.9991754,2.5392044,9.8098135,36.91483,0.7090176,15.277933,10.896081,4.5262656,16.708416,0.7090176
1656,14.208656,0.5605733,15.44393,14.023841,1.3676869,21.208624,0.5909553,2.418416,24.249092,19.166882,3.676355,27.907557,1.3431357,5.76322,32.928093,0.62119615,2.0682397,8.5142765,36.354095,0.5796901,15.059596,9.886394,4.775387,13.815133,0.5796901
1657,13.658797,0.51839894,15.048438,13.4522,1.2817187,20.484753,0.5034051,2.2751687,23.601974,18.366127,3.4136274,26.861364,1.1961478,5.3778105,31.880117,0.4859709,1.8801097,7.979357,35.37269,0.53447706,14.677672,9.489851,4.721314,13.285631,0.53447706
1658,17.916134,0.69715977,14.620494,17.853922,1.6666993,22.69613,0.8734496,2.7807393,22.901072,24.513304,4.7649446,31.597303,1.8013387,6.968963,33.5973,1.0484645,2.5726924,9.624065,34.309635,0.72850287,14.264286,10.558735,4.1022286,17.379992,0.72850287
1659,18.318441,0.42402005,17.36607,18.266964,1.1964355,25.624514,0.32308534,2.0922713,27.385675,25.088057,3.420533,34.740917,0.95811075,5.289486,38.86416,0.2367519,1.5409945,7.72059,41.110188,0.43440244,16.914297,11.046035,5.606786,17.766314,0.43440244
1660,18.341694,0.46814775,17.967857,18.29082,1.2794638,26.208712,0.40381718,2.2530112,28.364862,25.121243,3.6440642,35.325817,1.1102526,5.6735163,39.958485,0.34145847,1.7562517,8.330513,42.594746,0.4810109,17.494492,11.449147,5.7516074,17.788637,0.4810109
1661,17.266325,0.6954721,14.538063,17.185715,1.6534184,22.245937,0.8701378,2.771401,22.76598,23.58277,4.688514,30.775866,1.7883453,6.894849,33.101616,1.0438726,2.5637083,9.575622,34.104736,0.7266398,14.184644,10.419738,4.0876784,16.755806,0.7266398
1662,17.707788,0.49957967,17.780863,17.63982,1.3260639,25.63245,0.46534044,2.3406453,28.060741,24.215244,3.7429342,34.375633,1.2061011,5.843333,39.24292,0.42916557,1.8867654,8.600453,42.13367,0.5144035,17.314232,11.351906,5.6451254,17.179888,0.5144035
1663,17.010653,0.3808662,15.394301,16.922445,1.0903686,22.937439,0.25205132,1.871289,24.167923,23.215899,3.0883198,31.315304,0.78859127,4.6975155,34.538395,0.15704323,1.2796671,6.7589636,36.231,0.38911483,15.011676,9.821202,4.995823,16.510149,0.38911483
1664,14.164172,0.463655,15.091381,13.97763,1.1939234,20.862438,0.39527127,2.1138995,23.67227,19.102177,3.2138665,27.547411,1.0237346,5.0479846,32.284748,0.32976285,1.645606,7.4696217,35.479298,0.47625127,14.719148,9.446943,4.8133216,13.772305,0.47625127
1665,14.787329,0.6143276,15.494509,14.624453,1.4720182,21.638865,0.70422804,2.578748,24.33181,20.007397,4.002217,28.689444,1.5195166,6.2030144,33.3892,0.7984488,2.2843575,9.0681305,36.479538,0.63779986,15.108433,10.182083,4.6716766,14.372147,0.63779986
1666,16.436195,0.4453639,16.45886,16.330166,1.2046001,23.59209,0.36121044,2.1202056,25.907013,22.390028,3.357281,31.609064,1.0024006,5.231351,36.118477,0.28452173,1.6095948,7.6873884,38.868183,0.45690748,16.039219,10.390729,5.2848268,15.958041,0.45690748
1667,15.927535,0.6092196,16.339615,15.804871,1.485362,23.154997,0.693489,2.6033273,25.712421,21.65694,4.1045403,30.869175,1.5236174,6.3591576,35.5938,0.7817891,2.290691,9.291864,38.573128,0.63225365,15.924157,10.743366,4.9585915,15.468998,0.63225365
1668,16.00775,0.6826095,14.71953,15.887761,1.610297,21.684027,0.8446674,2.7422733,23.063341,21.77266,4.4842935,29.482517,1.735618,6.7183795,32.740456,1.0080873,2.5212657,9.505542,34.555756,0.7124615,14.359965,10.269217,4.207234,15.546129,0.7124615
1669,18.54217,0.6938012,15.656253,18.496443,1.6708474,24.090351,0.86685157,2.8224034,24.596254,25.40724,4.8098507,33.353046,1.8002044,7.1254926,35.859455,1.0393021,2.5922978,9.960774,36.880566,0.7247959,15.264589,11.1438265,4.459696,17.98111,0.7247959
1670,16.436195,0.4453639,16.45886,16.330166,1.2046001,23.59209,0.36121044,2.1202056,25.907013,22.390028,3.357281,31.609064,1.0024006,5.231351,36.118477,0.28452173,1.6095948,7.6873884,38.868183,0.45690748,16.039219,10.390729,5.2848268,15.958041,0.45690748
1671,17.010653,0.3808662,15.394301,16.922445,1.0903686,22.937439,0.25205132,1.871289,24.167923,23.215899,3.0883198,31.315304,0.78859127,4.6975155,34.538395,0.15704323,1.2796671,6.7589636,36.231,0.38911483,15.011676,9.821202,4.995823,16.510149,0.38911483
1672,14.787329,0.6143276,15.494509,14.624453,1.4720182,21.638865,0.70422804,2.578748,24.33181,20.007397,4.002217,28.689444,1.5195166,6.2030144,33.3892,0.7984488,2.2843575,9.0681305,36.479538,0.63779986,15.108433,10.182083,4.6716766,14.372147,0.63779986
1673,13.710625,0.61584955,14.710309,13.506119,1.4520124,20.217827,0.7074243,2.544498,23.048237,18.44169,3.8808312,26.639463,1.5041746,6.0233502,31.326475,0.8033956,2.2645025,8.817941,34.532845,0.6394534,14.351058,9.646112,4.4136243,13.335548,0.6394534
1674,15.965154,0.65290797,15.670806,15.843747,1.559803,22.558966,0.7844873,2.7010891,24.620043,21.711214,4.3273563,30.314205,1.6517856,6.6093936,34.42896,0.92050683,2.4387956,9.526688,36.91664,0.6798627,15.278641,10.596647,4.619417,15.505172,0.6798627
1675,14.208656,0.5605733,15.44393,14.023841,1.3676869,21.208624,0.5909553,2.418416,24.249092,19.166882,3.676355,27.907557,1.3431357,5.76322,32.928093,0.62119615,2.0682397,8.5142765,36.354095,0.5796901,15.059596,9.886394,4.775387,13.815133,0.5796901
1676,17.737547,0.5546083,17.884222,17.67041,1.4235257,25.74756,0.57844085,2.5091224,28.228853,24.257835,4.017813,34.505665,1.3844976,6.2605057,39.444603,0.6016205,2.1185467,9.196714,42.388542,0.57327574,17.413868,11.571912,5.5824094,17.208471,0.57327574
1677,14.787329,0.6143276,15.494509,14.624453,1.4720182,21.638865,0.70422804,2.578748,24.33181,20.007397,4.002217,28.689444,1.5195166,6.2030144,33.3892,0.7984488,2.2843575,9.0681305,36.479538,0.63779986,15.108433,10.182083,4.6716766,14.372147,0.63779986
1678,17.028336,0.40626535,16.170298,16.940659,1.1406391,23.692274,0.29283163,1.9861488,25.436031,23.241283,3.2182012,32.06882,0.8769505,4.960851,35.955685,0.20123895,1.4226694,7.2213035,38.154022,0.4157357,15.760762,10.248574,5.2307734,16.52714,0.4157357
1679,15.846164,0.45690393,16.196775,15.720761,1.215157,22.970984,0.38255963,2.1440227,25.479263,21.539505,3.3563366,30.640408,1.0318115,5.245021,35.290848,0.31261477,1.6526405,7.727111,38.219578,0.4691054,15.786317,10.206805,5.18488,15.390749,0.4691054
1680,18.596977,0.6966492,14.45141,18.552635,1.6763821,22.898779,0.8724486,2.770414,22.623945,25.48538,4.8305845,32.182056,1.8084623,6.992067,33.625072,1.0470781,2.5652976,9.556078,33.889294,0.72793925,14.100918,10.564374,4.038229,18.033724,0.72793925
1681,16.517357,0.59818864,16.844948,16.41391,1.4773318,24.001554,0.67024976,2.593509,26.536673,22.506844,4.1124167,32.05623,1.4999516,6.381215,36.852943,0.7455627,2.262538,9.337235,39.822926,0.62029415,16.411697,11.036045,5.1495585,16.036057,0.62029415
1682,17.916134,0.69715977,14.620494,17.853922,1.6666993,22.69613,0.8734496,2.7807393,22.901072,24.513304,4.7649446,31.597303,1.8013387,6.968963,33.5973,1.0484645,2.5726924,9.624065,34.309635,0.72850287,14.264286,10.558735,4.1022286,17.379992,0.72850287
1683,17.132273,0.59797496,17.258522,17.047705,1.487728,24.779276,0.6697991,2.6109524,27.210543,23.390467,4.17428,33.191826,1.5088346,6.4722843,37.96402,0.7448582,2.2737293,9.46303,40.844654,0.6200627,16.810587,11.327329,5.284335,16.62701,0.6200627
1684,17.682976,0.45033112,17.346899,17.614315,1.2356341,25.211105,0.37033948,2.173083,27.354464,24.17973,3.496864,33.950848,1.0394132,5.4396863,38.454647,0.29642263,1.6591359,7.981496,41.062862,0.46215522,16.895813,11.009514,5.5706215,17.156055,0.46215522
1685,13.658797,0.51839894,15.048438,13.4522,1.2817187,20.484753,0.5034051,2.2751687,23.601974,18.366127,3.4136274,26.861364,1.1961478,5.3778105,31.880117,0.4859709,1.8801097,7.979357,35.37269,0.53447706,14.677672,9.489851,4.721314,13.285631,0.53447706
1686,17.132273,0.59797496,17.258522,17.047705,1.487728,24.779276,0.6697991,2.6109524,27.210543,23.390467,4.17428,33.191826,1.5088346,6.4722843,37.96402,0.7448582,2.2737293,9.46303,40.844654,0.6200627,16.810587,11.327329,5.284335,16.62701,0.6200627
1687,14.731701,0.5134689,15.8064785,14.566759,1.295817,21.884188,0.4933585,2.2963529,24.84178,19.926695,3.5116515,28.889734,1.2010803,5.5167465,33.899574,0.4708234,1.8847951,8.16555,37.252895,0.52921253,15.409613,10.000525,4.977275,14.31861,0.52921253
1688,14.2372055,0.60966665,15.155847,14.053497,1.4527626,20.96904,0.69442976,2.5485752,23.77778,19.208403,3.9149342,27.696283,1.4955223,6.0807686,32.444427,0.7832508,2.2550914,8.907674,35.63932,0.63273895,14.781406,9.918209,4.573552,13.842619,0.63273895
1689,18.280064,0.37102538,15.746626,18.227583,1.0916708,24.029318,0.23708284,1.8551958,24.743969,25.033272,3.1456652,33.141346,0.77262557,4.737751,35.886295,0.14194569,1.2448844,6.75743,37.10457,0.3788262,15.351835,10.144187,5.118905,17.729464,0.3788262
1690,14.208656,0.5605733,15.44393,14.023841,1.3676869,21.208624,0.5909553,2.418416,24.249092,19.166882,3.676355,27.907557,1.3431357,5.76322,32.928093,0.62119615,2.0682397,8.5142765,36.354095,0.5796901,15.059596,9.886394,4.775387,13.815133,0.5796901
1691,15.257978,0.4360741,15.529715,15.112188,1.1649667,21.977383,0.34439158,2.0503335,24.389378,20.689344,3.1968207,29.311882,0.9502835,4.9862623,33.74639,0.26305333,1.537657,7.3334737,36.566837,0.44710347,15.142423,9.753603,4.989729,14.825007,0.44710347
1692,13.710625,0.61584955,14.710309,13.506119,1.4520124,20.217827,0.7074243,2.544498,23.048237,18.44169,3.8808312,26.639463,1.5041746,6.0233502,31.326475,0.8033956,2.2645025,8.817941,34.532845,0.6394534,14.351058,9.646112,4.4136243,13.335548,0.6394534
1693,14.208656,0.5605733,15.44393,14.023841,1.3676869,21.208624,0.5909553,2.418416,24.249092,19.166882,3.676355,27.907557,1.3431357,5.76322,32.928093,0.62119615,2.0682397,8.5142765,36.354095,0.5796901,15.059596,9.886394,4.775387,13.815133,0.5796901
1694,16.416914,0.408501,15.817078,16.310268,1.1341534,22.979212,0.29656452,1.977685,24.859097,22.362268,3.1736116,31.000309,0.8750265,4.901224,34.96053,0.20549943,1.4216169,7.1462502,37.27916,0.4180835,15.419843,9.9975,5.112287,15.939506,0.4180835
1695,14.731701,0.5134689,15.8064785,14.566759,1.295817,21.884188,0.4933585,2.2963529,24.84178,19.926695,3.5116515,28.889734,1.2010803,5.5167465,33.899574,0.4708234,1.8847951,8.16555,37.252895,0.52921253,15.409613,10.000525,4.977275,14.31861,0.52921253
1696,18.318441,0.42402005,17.36607,18.266964,1.1964355,25.624514,0.32308534,2.0922713,27.385675,25.088057,3.420533,34.740917,0.95811075,5.289486,38.86416,0.2367519,1.5409945,7.72059,41.110188,0.43440244,16.914297,11.046035,5.606786,17.766314,0.43440244
1697,15.8269005,0.4178741,15.614263,15.700849,1.1413335,22.41891,0.31245682,1.9979048,24.527613,21.5117,3.1641717,30.092886,0.8976386,4.907141,34.244682,0.2240236,1.4579269,7.1811028,36.776474,0.4279353,15.224052,9.836312,5.036468,15.372225,0.4279353
1698,17.737547,0.5546083,17.884222,17.67041,1.4235257,25.74756,0.57844085,2.5091224,28.228853,24.257835,4.017813,34.505665,1.3844976,6.2605057,39.444603,0.6016205,2.1185467,9.196714,42.388542,0.57327574,17.413868,11.571912,5.5824094,17.208471,0.57327574
1699,18.54217,0.6938012,15.656253,18.496443,1.6708474,24.090351,0.86685157,2.8224034,24.596254,25.40724,4.8098507,33.353046,1.8002044,7.1254926,35.859455,1.0393021,2.5922978,9.960774,36.880566,0.7247959,15.264589,11.1438265,4.459696,17.98111,0.7247959
